id,popularity,budget,revenue,original_title,cast,director,runtime,vote_average,release_year,genre1,genre2,genre3,genre4,genre5
12117,0.598565,80,0,Instinct,Anthony Hopkins|Cuba Gooding Jr.|Donald Sutherland|Maura Tierney|George Dzundza,Jon Turteltaub,126,6.3,1999,Drama,Mystery,Thriller,,
13466,0.596781999999999,0,0,October Sky,Jake Gyllenhaal|Chris Cooper|Laura Dern|Chris Owen|William Lee Scott,Joe Johnston,108,7.2,1999,Drama,Family,,,
6415,0.585123,75000000,108000000,Three Kings,George Clooney|Mark Wahlberg|Ice Cube|Spike Jonze|Cliff Curtis,David O. Russell,114,6.3,1999,Action,Adventure,Comedy,,
1850,0.581756,82000000,47434430,Man on the Moon,Jim Carrey|Courtney Love|Bob Zmuda|Danny DeVito|Gerry Becker,MiloÃÂ¡ Forman,118,6.6,1999,Comedy,Drama,Romance,,
17707,0.566661,25000000,13000000,Brokedown Palace,Claire Danes|Kate Beckinsale|Bill Pullman|Jacqueline Kim|Lou Diamond Phillips,Jonathan Kaplan,100,6.3,1999,Drama,Thriller,,,
26177,0.54872,0,0,Annie,Kathy Bates|Victor Garber|Alan Cumming|Audra McDonald|Kristin Chenoweth,Rob Marshall,90,5.5,1999,Music,Family,Comedy,,
11377,0.5480970000000001,19000000,40846082,House on Haunted Hill,Geoffrey Rush|Famke Janssen|Taye Diggs|Peter Gallagher|Chris Kattan,William Malone,93,5.6,1999,Horror,Mystery,Thriller,,
12095,0.545399,5000000,0,From Dusk Till Dawn 2: Texas Blood Money,Robert Patrick|Duane Whitaker|Bo Hopkins|Muse Watson|Brett Harrelson,Scott Spiegel,88,4.5,1999,Crime,Action,Horror,Thriller,
18621,0.538087,0,0,Best Laid Plans,Reese Witherspoon|Alessandro Nivola|Josh Brolin|Gene Wolande|Terrence Howard,Mike Barker,92,5.7,1999,Drama,Thriller,Crime,,
16716,0.521573,0,0,A Christmas Carol,Patrick Stewart|Richard E. Grant|Joel Grey|Ian McNeice|Saskia Reeves,David Hugh Jones,95,6.1,1999,Drama,Fantasy,,,
913,0.508128,48000000,124305181,The Thomas Crown Affair,Pierce Brosnan|Rene Russo|Denis Leary|Ben Gazzara|Frankie Faison,John McTiernan,113,6.7,1999,Drama,Comedy,Crime,Romance,
12618,0.5034609999999989,64000000,74608570,Random Hearts,Harrison Ford|Kristin Scott Thomas|Charles S. Dutton|Bonnie Hunt|Dennis Haysbert,Sydney Pollack,133,5.3,1999,Drama,Romance,,,
1946,0.501242,15000000,2856712,eXistenZ,Jennifer Jason Leigh|Jude Law|Ian Holm|Willem Dafoe|Don McKellar,David Cronenberg,97,6.6,1999,Action,Thriller,Science Fiction,Horror,
20024,0.498365,23000000,10827816,The End of the Affair,Ralph Fiennes|Stephen Rea|Julianne Moore|James Bolam|Ian Hart,Neil Jordan,102,6.1,1999,Drama,,,,
11001,0.4960100000000001,65000000,117758500,Blue Streak,Martin Lawrence|Luke Wilson|Dave Chappelle|Peter Greene|Nicole Ari Parker,Les Mayfield,93,6.0,1999,Thriller,Action,Comedy,Crime,
7341,0.480421,21000000,17762705,The Rage: Carrie 2,Emily Bergl|Jason London|Amy Irving|J. Smith-Cameron|Dylan Bruno,Katt Shea,104,5.1,1999,Horror,Thriller,Science Fiction,,
1073,0.479263,21500000,0,Arlington Road,Jeff Bridges|Tim Robbins|Joan Cusack|Hope Davis|Robert Gossett,Mark Pellington,117,6.9,1999,Drama,Thriller,Mystery,,
38809,0.47074,10000000,5241315,Black and White,Robert Downey Jr.|Scott Caan|Stacy Edwards|Allan Houston|Gaby Hoffmann,James Toback,98,4.7,1999,Drama,,,,
54982,0.469286,0,0,Introducing Dorothy Dandridge,Halle Berry|Brent Spiner|Klaus Maria Brandauer|Obba BabatundÃÂ©|Loretta Devine,Martha Coolidge,120,6.1,1999,Drama,,,,
10563,0.45956,20000000,0,Three to Tango,Matthew Perry|Neve Campbell|Dylan McDermott|Oliver Platt|Cylk Cozart,Damon Santostefano,98,5.0,1999,Comedy,Romance,,,
9455,0.454992,25000000,15156200,The Corruptor,Mark Wahlberg|Chow Yun-fat|Byron Mann|Kim Chan|Ric Young,James Foley,110,6.1,1999,Action,Crime,Mystery,Thriller,
1439,0.450237,75000000,0,Anna and the King,Jodie Foster|Chow Yun-fat|Bai Ling|Tom Felton|Randall Duk Kim,Andy Tennant,148,6.3,1999,Drama,History,Romance,,
12524,0.446421,0,0,Titus,Anthony Hopkins|Jessica Lange|Jonathan Rhys Meyers|Matthew Rhys|Osheen Jones,Julie Taymor,162,6.4,1999,Drama,History,Thriller,,
41586,0.4249979999999989,0,0,K-911,Jim Belushi|Christine Tucci|James Handy|Wade Williams,Charles T. Kanganis,91,5.4,1999,Comedy,Action,Crime,Adventure,
10366,0.418611,45000000,10667893,Universal Soldier: The Return,Jean-Claude Van Damme|Kiana Tom|Bill Goldberg|Michael Jai White|Heidi Schanz,Mic Rodgers,82,4.5,1999,Action,Science Fiction,,,
10154,0.416778,0,0,Mickey Blue Eyes,Hugh Grant|James Caan|Jeanne Tripplehorn|Burt Young|James Fox,Kelly Makin,102,5.0,1999,Comedy,Crime,Romance,,
12485,0.413376,0,0,Candyman: Day of the Dead,Tony Todd|Donna D'Errico|Alexia Robinson|Jsu Garcia|Wade Williams,Turi Meyer,93,3.6,1999,Fantasy,Horror,,,
17198,0.40647,0,0,The Mating Habits of the Earthbound Human,Carmen Electra|Mackenzie Astin|David Hyde Pierce|Lucy Liu|Markus Redmond,Jeff Abugov,88,6.0,1999,Comedy,Romance,Science Fiction,,
11944,0.406308,20000000,0,Joan of Arc,Leelee Sobieski|Powers Boothe|Neil Patrick Harris|Olympia Dukakis|Shirley MacLaine,Christian Duguay,140,5.8,1999,Drama,History,,,
12596,0.401336,33000000,0,Pushing Tin,John Cusack|Billy Bob Thornton|Cate Blanchett|Angelina Jolie|Gene Dinovi,Mike Newell,124,5.5,1999,Comedy,Drama,,,
10213,0.354484,5000000,0,From Dusk Till Dawn 3: The Hangman's Daughter,Marco Leonardi|Temuera Morrison|Ara Celi|Michael Parks|Rebecca Gayheart,P.J. Pesce,94,4.4,1999,Western,Horror,Thriller,,
2162,0.393985,70000000,11263966,Chill Factor,Cuba Gooding Jr.|Skeet Ulrich|Peter Firth|David Paymer|Daniel Hugh Kelly,Hugh Johnson,101,5.4,1999,Action,Comedy,Thriller,,
17771,0.390862,0,0,Sunshine,Ralph Fiennes|William Hurt|Rachel Weisz|Miriam Margolyes|RÃÂ¼diger Vogler,IstvÃÂ¡n SzabÃÂ³,181,4.8,1999,Drama,History,,,
6522,0.383326,80000000,73345029,Life,Eddie Murphy|Martin Lawrence|Obba BabatundÃÂ©|Nick Cassavetes|Bernie Mac,Ted Demme,108,6.6,1999,Comedy,Crime,Drama,,
21349,0.382872,23000000,18653615,Anywhere But Here,Susan Sarandon|Natalie Portman|Hart Bochner|Eileen Ryan|Ray Baker,Wayne Wang,114,5.9,1999,Drama,Comedy,Romance,,
2900,0.378188,75000000,19598588,The Astronaut's Wife,Johnny Depp|Charlize Theron|Joe Morton|Clea DuVall|Nick Cassavetes,Rand Ravich,109,5.4,1999,Drama,Science Fiction,Thriller,,
9849,0.88284,65000000,36850101,My Favorite Martian,Jeff Daniels|Elizabeth Hurley|Daryl Hannah|Christopher Lloyd|Wallace Shawn,Donald Petrie,94,5.2,1999,Comedy,Drama,Family,Science Fiction,
10210,0.364241,11000000,0,A Midsummer Night's Dream,Kevin Kline|Michelle Pfeiffer|Rupert Everett|Stanley Tucci|Calista Flockhart,Michael Hoffman,116,5.6,1999,Fantasy,Drama,Comedy,Romance,
10388,0.274419,10000000,3193102,The Limey,Terence Stamp|Lesley Ann Warren|Luis GuzmÃÂ¡n|Barry Newman|Joe Dallesandro,Steven Soderbergh,89,6.6,1999,Drama,Action,Thriller,Crime,Mystery
10397,0.35206,25,13,Angela's Ashes,Emily Watson|Robert Carlyle|Joe Breen|Michael Legge|Ciaran Owens,Alan Parker,145,7.0,1999,Drama,,,,
12220,0.5737180000000001,50000000,58900031,The Story of Us,Bruce Willis|Michelle Pfeiffer|Rob Reiner|Colleen Rennison|Jake Sandvig,Rob Reiner,95,5.9,1999,Comedy,Drama,Romance,,
14429,0.257547,8000000,17843379,Drive Me Crazy,Melissa Joan Hart|Stephen Collins|Adrian Grenier|Susan May Pratt|Ali Larter,John Schultz,91,5.9,1999,Drama,Comedy,Romance,Family,
11119,0.345172,11000000,0,Fortress 2,Christopher Lambert|Aidan Rea|David Roberson|Liz May Brice|Beth Toussaint,Geoff Murphy,92,3.8,1999,Science Fiction,Action,,,
27653,0.411324,0,0,An American Tail 4: The Mystery of the Night Monster,Thomas Dekker|Lacey Chabert|Jane Singer|Nehemiah Persoff|Susan Boyd,Larry Latham,78,6.1,1999,Adventure,Fantasy,Animation,Science Fiction,Mystery
10208,1.104937,24000000,16290976,Muppets from Space,Steve Whitmire|Dave Goelz|Bill Barretta|Frank Oz|Jerry Nelson,Tim Hill,87,5.7,1999,Fantasy,Comedy,Science Fiction,Family,
404,0.33539800000000003,10000000,0,The Straight Story,Richard Farnsworth|Sissy Spacek|Jane Galloway Heitz|Joseph A. Carpenter|Donald Wiegert,David Lynch,112,7.3,1999,Drama,,,,
24137,0.333245,14000000,18535191,An Ideal Husband,Cate Blanchett|Minnie Driver|Rupert Everett|Julianne Moore|Jeremy Northam,Oliver Parker,97,6.4,1999,Drama,Comedy,Romance,,
13099,0.331443,0,0,Dak ging san yan lui,Nicholas Tse|Stephen Fung|Sam Lee|Daniel Wu|Grace Yip,Benny Chan,114,6.0,1999,Action,Comedy,Thriller,,
2290,0.330491,0,0,Jakob the Liar,Robin Williams|Armin Mueller-Stahl|Hannah Taylor-Gordon|Ãâ°va IgÃÂ³|IstvÃÂ¡n BÃÂ¡lint,Peter Kassovitz,120,6.1,1999,Comedy,Drama,History,,
10402,0.328409,17000000,65535067,Deuce Bigalow: Male Gigolo,Rob Schneider|William Forsythe|Eddie Griffin|Arija Bareikis|Oded Fehr,Mike Mitchell,88,5.3,1999,Comedy,,,,
16331,0.324805,0,0,The Jack Bull,John Cusack|John Goodman|L.Q. Jones|Miranda Otto|John Savage,John Badham,116,6.0,1999,TV Movie,Action,Drama,Western,
6552,0.323791,25000000,4152230,Idle Hands,Devon Sawa|Seth Green|Jessica Alba|Vivica A. Fox|Christopher Hart,Rodman Flender|Christian P. Della Penna,92,6.1,1999,Thriller,Comedy,Horror,,
9563,0.322499,55000000,100230832,Any Given Sunday,Al Pacino|Cameron Diaz|Dennis Quaid|James Woods|Jamie Foxx,Oliver Stone,150,6.8,1999,Drama,,,,
30943,0.322339,38000000,28121100,The Deep End of the Ocean,Michelle Pfeiffer|Treat Williams|Whoopi Goldberg|Jonathan Jackson|Cory Buck,Ulu Grosbard,106,5.8,1999,Drama,Mystery,,,
10908,0.318024,15000000,0,Inferno,Jean-Claude Van Damme|Pat Morita|Danny Trejo|Gabrielle Fitzpatrick|Larry Drake,John G. Avildsen,95,5.2,1999,Action,Drama,Romance,,
11129,0.312827,600000,4000000,Human Traffic,John Simm|Danny Dyer|Lorraine Pilkington|Shaun Parkes|Nicola Reynolds,Justin Kerrigan,99,6.8,1999,Comedy,Drama,,,
22314,0.312759,7000000,14011454,In Too Deep,Omar Epps|LL Cool J|Nia Long|Stanley Tucci|Hill Harper,Michael Rymer,97,6.5,1999,Drama,Action,Thriller,Crime,
11353,0.312306,55000000,0,Bowfinger,Steve Martin|Eddie Murphy|Heather Graham|Christine Baranski|Jamie Kennedy,Frank Oz,97,6.0,1999,Comedy,,,,
10342,0.377269,13000000,8946237,Teaching Mrs. Tingle,Helen Mirren|Katie Holmes|Jeffrey Tambor|Molly Ringwald|Vivica A. Fox,Kevin Williamson,96,5.3,1999,Comedy,Thriller,,,
13787,0.304124,0,0,Holy Smoke,Kate Winslet|Harvey Keitel|Julie Hamilton|Sophie Lee|Daniel Wyllie,Jane Campion,115,5.8,1999,Drama,Comedy,,,
10279,0.258844,0,0,Summer of Sam,John Leguizamo|Adrien Brody|Mira Sorvino|Jennifer Esposito|Anthony LaPaglia,Spike Lee,142,6.5,1999,Thriller,Drama,Crime,Romance,
14709,0.301845,0,0,Varsity Blues,James Van Der Beek|Amy Smart|Jon Voight|Paul Walker|Ron Lester,Brian Robbins,106,5.7,1999,Comedy,Drama,Romance,,
21039,0.301697,0,0,Rogue Trader,Ewan McGregor|Anna Friel|Yves Beneyton|Betsy Brantley|Caroline Langrishe,James Dearden,101,5.8,1999,Drama,Foreign,,,
10350,0.301533,30000000,0,Wing Commander,Freddie Prinze Jr.|Saffron Burrows|Matthew Lillard|TchÃÂ©ky Karyo|JÃÂ¼rgen Prochnow,Christopher Roberts,100,4.1,1999,Action,Science Fiction,,,
42739,0.300431,0,0,The War Zone,Ray Winstone|Tilda Swinton|Lara Belmont|Colin Farrell|Freddie Cunliffe,Tim Roth,98,7.4,1999,Drama,,,,
20770,0.299004,0,0,But I'm a Cheerleader,Natasha Lyonne|Brandt Wille|Bud Cort|Michelle Williams|RuPaul,Jamie Babbit,85,6.4,1999,Comedy,,,,
15556,0.297996,0,0,At First Sight,Val Kilmer|Mira Sorvino|Kelly McGillis|Steven Weber|Bruce Davison,Irwin Winkler,128,6.0,1999,Drama,Romance,,,
13824,0.296655,0,0,Superstar,Molly Shannon|Will Ferrell|Elaine Hendrix|Harland Williams|Tom Green,Bruce McCulloch,81,4.8,1999,Comedy,Family,,,
10354,0.289133,0,0,True Crime,Clint Eastwood|Isaiah Washington|Diane Venora|James Woods|Denis Leary,Clint Eastwood,127,6.1,1999,Crime,Drama,,,
3293,0.28789000000000003,0,0,Pirates of Silicon Valley,Noah Wyle|Joey Slotnick|J.G. Hertzler|Anthony Michael Hall|Wayne PÃÂ©re,Martyn Burke,97,6.6,1999,Drama,TV Movie,,,
10490,0.285902,10000000,10571408,Drop Dead Gorgeous,Kirsten Dunst|Ellen Barkin|Denise Richards|Amy Adams|Kirstie Alley,Michael Patrick Jann,98,6.2,1999,Comedy,,,,
9684,0.281948,0,0,Sweet and Lowdown,Woody Allen|Ben Duncan|Daniel Okrent|Dan Moran|Tony Darrow,Woody Allen,95,6.5,1999,Comedy,Drama,,,
10219,0.27839400000000003,0,0,Snow Falling on Cedars,Ethan Hawke|Youki Kudoh|Reeve Carney|Anne Suzuki|Rick Yune,Scott Hicks,127,6.5,1999,Drama,Romance,,,
16162,0.066504,9000000,34573780,The Best Man,Nia Long|Morris Chestnut|Harold Perrineau|Terrence Howard|Sanaa Lathan,Malcolm D. Lee,120,7.8,1999,Drama,Comedy,,,
16172,0.231418,6000000,4398989,Simply Irresistible,Sarah Michelle Gellar|Sean Patrick Flanery|Dylan Baker|Patricia Clarkson|Lawrence Gilliard Jr.,Mark Tarlov,95,6.2,1999,Comedy,,,,
26149,0.272771,27000000,14859394,Music of the Heart,Meryl Streep|Angela Bassett|Cloris Leachman|Aidan Quinn|Michael Angarano,Wes Craven,124,6.7,1999,Drama,,,,
19594,0.26906,0,0,Bartok the Magnificent,Hank Azaria|Kelsey Grammer|Andrea Martin|Catherine O'Hara|Tim Curry,Gary Goldman|Don Bluth,67,5.8,1999,Animation,Comedy,Family,,
13428,0.265623,0,0,Two Hands,Heath Ledger|Bryan Brown|Rose Byrne|David Field|Tom Long,Gregor Jordan,103,5.4,1999,Comedy,Crime,Thriller,,
11779,0.26510500000000004,0,0,Buena Vista Social Club,Compay Segundo|Eliades Ochoa|Ry Cooder|Joachim Cooder|Ibrahim Ferrer,Wim Wenders,105,7.1,1999,Documentary,Music,,,
10390,0.143906,50000000,0,For Love of the Game,Kevin Costner|Kelly Preston|John C. Reilly|Jena Malone|J.K. Simmons,Sam Raimi,137,6.3,1999,Drama,Romance,,,
15198,0.260903,28000000,8888143,"Mystery, Alaska",Russell Crowe|Hank Azaria|Mary McCormack|Burt Reynolds|Colm Meaney,Jay Roach,119,5.8,1999,Comedy,Drama,,,
16379,0.257431,50000000,13260050,The Mod Squad,Claire Danes|Giovanni Ribisi|Omar Epps|Dennis Farina|Josh Brolin,Scott Silver,92,4.5,1999,Action,Mystery,Thriller,,
30923,0.253305,21000000,0,Alice in Wonderland,Tina Majorino|Robbie Coltrane|Ben Kingsley|Miranda Richardson|Martin Short,Nick Willing,150,6.3,1999,Fantasy,Family,,,
16158,0.25073,6000000,25059640,The Wood,Omar Epps|Richard T. Jones|Taye Diggs|Malinda Williams|Sean Nelson,Rick Famuyiwa,106,7.6,1999,Comedy,Drama,Romance,,
10399,0.250148999999999,0,0,Mansfield Park,Frances O'Connor|Lindsay Duncan|James Purefoy|Sheila Gish|Harold Pinter,Patricia Rozema,112,6.5,1999,Drama,Romance,,,
15256,0.246669,6000000,6852450,200 Cigarettes,Ben Affleck|Casey Affleck|Dave Chappelle|Kate Hudson|Janeane Garofalo,Risa Bramon Garcia,101,6.5,1999,Comedy,Drama,Romance,,
10212,0.323477,12000000,0,Ravenous,Guy Pearce|Robert Carlyle|David Arquette|Jeremy Davies|Neal McDonough,Antonia Bird,100,6.6,1999,Horror,Thriller,,,
8970,0.242797,75000000,29000000,The Out-of-Towners,Steve Martin|Goldie Hawn|John Cleese|Mark McKinney|Jessica Cauffiel,Sam Weisman,90,5.2,1999,Comedy,,,,
9465,0.319907,10000000,0,Cookie's Fortune,Glenn Close|Julianne Moore|Liv Tyler|Patricia Neal|Chris O'Donnell,Robert Altman,118,6.2,1999,Comedy,Drama,Thriller,,
14242,0.239265,0,0,American Movie,Mark Borchardt|Mike Schank|Tom Schimmels|Monica Borchardt|Alex Borchardt,Chris Smith,107,7.5,1999,Documentary,,,,
18681,0.238749,15000000,0,Eye of the Beholder,Ewan McGregor|Ashley Judd|Patrick Bergin|K.D. Lang|GeneviÃÂ¨ve Bujold,Stephan Elliott,109,5.3,1999,Drama,Mystery,Thriller,,
10047,0.235223,60000000,66976317,Joan of Arc,Milla Jovovich|Dustin Hoffman|Faye Dunaway|John Malkovich|Vincent Cassel,Luc Besson,148,6.1,1999,Adventure,Drama,Action,History,War
18417,0.297398,35000000,0,The Other Sister,Juliette Lewis|Diane Keaton|Tom Skerritt|Giovanni Ribisi|Poppy Montgomery,Garry Marshall,130,5.9,1999,Comedy,Drama,Romance,,
70772,0.22722,0,0,Don't Look Under the Bed,Erin Chambers|Ty Hodges|Robin Riker|Steve Valentine|Mary Parker Williams,Kenneth Johnson,100,5.9,1999,Drama,Family,,,
35215,0.2264,0,0,Smart House,Katey Sagal|Ryan Merriman|Katie Volding|Kevin Kilner|Jessica Steen,LeVar Burton,82,4.7,1999,Drama,Family,Science Fiction,Fantasy,
22509,0.218481,0,0,The Devil's Arithmetic,Kirsten Dunst|Brittany Murphy|Mimi Rogers|Leonardas Pobedonoscevas|Mantas VaitiekÃÂ«nas,Donna Deitch,95,5.9,1999,Drama,Science Fiction,Thriller,,
5470,0.216242,20000000,1531251,Beowulf,Christopher Lambert|Rhona Mitra|Oliver Cotton|GÃÂ¶tz Otto|Vincent Hammond,Graham Baker,95,4.5,1999,Action,Science Fiction,Thriller,Adventure,Horror
20761,0.212029,24000000,8434146,Play It to the Bone,Antonio Banderas|Woody Harrelson|Lolita Davidovich|Tom Sizemore|Lucy Liu,Ron Shelton,124,5.3,1999,Comedy,Drama,,,
815,0.20768000000000006,23000000,0,Animal Farm,Kelsey Grammer|Ian Holm|Julia Louis-Dreyfus|Julia Ormond|Pete Postlethwaite,John Stephenson,91,5.6,1999,Family,Drama,Comedy,,
31183,0.207575,0,0,The Magical Legend of the Leprechauns,Randy Quaid|Whoopi Goldberg|Roger Daltrey|Colm Meaney|Kieran Culkin,John Henderson,139,6.4,1999,Fantasy,,,,
24066,0.204411,1700000,1943649,"Happy, Texas",Steve Zahn|William H. Macy|Jeremy Northam|Ally Walker|Ron Perlman,Mark Illsley,98,5.3,1999,Comedy,Crime,,,
53875,0.202456,0,0,Journey to the Center of the Earth,Treat Williams|Jeremy London|Tushka Bergen|Hugh Keays-Byrne|Bryan Brown,George T. Miller,180,5.2,1999,Adventure,Fantasy,Action,Science Fiction,Family
13589,0.20056,0,0,Eddie Izzard: Dress to Kill,Eddie Izzard,Lawrence Jordan,114,7.1,1999,Comedy,Foreign,,,
24071,0.198477,0,0,Mumford,Loren Dean|Hope Davis|Jason Lee|Alfre Woodard|Zooey Deschanel,Lawrence Kasdan,112,5.6,1999,Comedy,Drama,Romance,,
22267,0.198126,38000000,635096,Ride with the Devil,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers,Ang Lee,138,6.6,1999,Drama,War,Romance,Western,
18212,0.195796,0,0,Better Than Chocolate,Karyn Dwyer|Christina Cox|Wendy Crewson|Ann-Marie MacDonald|Peter Outerbridge,Anne Wheeler,101,5.8,1999,Drama,Romance,,,
18892,0.195048,3000000,3076820,Jawbreaker,Rose McGowan|Julie Benz|Rebecca Gayheart|Carol Kane|Pam Grier,Darren Stein,87,5.6,1999,Comedy,,,,
10496,0.193797,0,0,Bats,Lou Diamond Phillips|Dina Meyer|Bob Gunton|Leon Robinson|Carlos Jacott,Louis Morneau,91,4.2,1999,Horror,Thriller,,,
46435,0.187628,0,0,Topsy-Turvy,Allan Corduner|Jim Broadbent|Timothy Spall|Dexter Fletcher|Shirley Henderson,Mike Leigh,160,6.5,1999,Comedy,Drama,Music,,
16406,0.187319,13000000,27500000,Dick,Kirsten Dunst|Michelle Williams|Will Ferrell|Dan Hedaya|Bruce McCulloch,Andrew Fleming,94,5.7,1999,Comedy,,,,
31582,0.186474,0,4488529,Flawless,Robert De Niro|Philip Seymour Hoffman|Barry Miller|Chris Bauer|Skipp Sudduth,Joel Schumacher,112,6.2,1999,Comedy,Drama,,,
47288,0.173433,25000000,12000000,The King and I,Miranda Richardson|Martin Vidnovic|Ian Richardson|Darrell Hammond|Christiane Noll,Richard Rich,87,4.7,1999,Animation,Drama,Family,,
10916,0.170248,0,0,Babylon 5: A Call to Arms,Bruce Boxleitner|Jerry Doyle|Jeff Conaway|Carrie Dobro|Peter Woodward,Michael Vejar,94,6.8,1999,Action,Drama,Science Fiction,Adventure,
28029,0.16786900000000002,14000000,0,A Walk on the Moon,Diane Lane|Viggo Mortensen|Liev Schreiber|Anna Paquin|Tovah Feldshuh,Tony Goldwyn,107,6.4,1999,Drama,Romance,,,
10359,0.166168,10000000,0,Resurrection,Christopher Lambert|Leland Orser|Barbara Tyson|Mike Anscombe|Jeff J.J. Authors,Russell Mulcahy,103,6.1,1999,Crime,Drama,Horror,,
14005,0.081035,0,0,Terror Firmer,Will Keenan|Alyce LaTourelle|Lloyd Kaufman|Trent Haaga|Sheri Wenden,Lloyd Kaufman,114,6.3,1999,Comedy,Horror,,,
14578,0.16333699999999898,7000000,7292175,Outside Providence,Shawn Hatosy|Amy Smart|Alec Baldwin|Jon Abrahams|Richard Jenkins,Michael Corrente,96,5.6,1999,Romance,Comedy,Drama,,
54004,0.162638,0,0,Passport to Paris,Mary-Kate Olsen|Ashley Olsen|Peter White|Matt Winston|Yvonne SciÃÂ²,Alan Metter,87,6.1,1999,Comedy,Drama,Family,,
5319,0.161076,0,0,Hum Dil De Chuke Sanam,Aishwarya Rai Bachchan|Salman Khan|Ajay Devgn|Vikram Gokhale|Smita Jaykar,Sanjay Leela Bhansali,188,6.6,1999,Drama,Romance,,,
25752,0.153649,0,0,Children of the Corn 666: Isaac's Return,John Franklin|Natalie Ramsey|Paul Popowich|Nancy Allen|Stacy Keach,Kari Skogland,82,3.4,1999,Horror,Mystery,,,
12479,0.175782,12000000,0,Breakfast of Champions,Bruce Willis|Albert Finney|Nick Nolte|Barbara Hershey|Glenne Headly,Alan Rudolph,110,4.8,1999,Comedy,,,,
28902,0.145004,0,0,In Dreams,Annette Bening|Aidan Quinn|Stephen Rea|Robert Downey Jr.|Paul Guilfoyle,Neil Jordan,100,4.7,1999,Drama,Thriller,,,
14484,0.144508,0,239894,Body Shots,Jerry O'Connell|Amanda Peet|Sean Patrick Flanery|Tara Reid|Ron Livingston,Michael Cristofer,106,4.6,1999,Drama,Romance,,,
17078,0.134902,0,0,Rang-e khoda,Hossein Mahjoub|Mohsen Ramezani|Salameh Feyzi|Farahnaz Safari|Elham Sharifi,Majid Majidi,90,6.8,1999,Family,Drama,,,
194113,0.132643,4250000,0,Blackadder Back & Forth,Rowan Atkinson|Tony Robinson|Stephen Fry|Hugh Laurie|Tim McInnerny,Paul Weiland,33,6.8,1999,Comedy,History,,,
12594,0.50812,2500000,0,Wishmaster 2: Evil Never Dies,Andrew Divoff|Paul Johansson|Holly Fields|Bokeem Woodbine,Jack Sholder,96,4.9,1999,Fantasy,Horror,Science Fiction,,
17709,0.129744,70000000,0,Dudley Do-Right,Brendan Fraser|Sarah Jessica Parker|Alfred Molina|Eric Idle|Robert Prosky,Hugh Wilson,77,3.5,1999,Comedy,Family,Romance,,
16508,0.127664,0,0,Doug's 1st Movie,Thomas McHugh|Fred Newman|Chris Phillips|Constance Shulman,Maurice Joyce,77,5.4,1999,Animation,Family,Comedy,,
29698,0.126159,0,0,Ratcatcher,William Eadie|Tommy Flanagan|Mandy Matthews|Michelle Stewart|Lynne Ramsay Jr.,Lynne Ramsay,94,7.2,1999,Drama,Foreign,,,
17870,0.12236500000000003,0,0,Chris Rock: Bigger & Blacker,Chris Rock|Slick Rick,Keith Truesdell,65,7.4,1999,Comedy,,,,
1812,0.118187,450000,2049595,Trick,Tori Spelling|Christian Campbell|John Paul Pitoc|Brad Beyer,Jim Fall,89,6.5,1999,Comedy,Romance,,,
22345,0.116694,12000000,36450736,Baby Geniuses,Kathleen Turner|Christopher Lloyd|Kim Cattrall|Peter MacNicol|Dom DeLuise,Bob Clark,97,3.8,1999,Comedy,Family,Science Fiction,,
25172,0.107256,0,0,Komodo,Kevin Zegers|Jill Hennessy|Billy Burke,Michael Lantieri,90,4.5,1999,Adventure,Horror,Thriller,,
10381,0.105168,0,0,Plunkett & MacLeane,Jonny Lee Miller|Robert Carlyle|Liv Tyler|Ken Stott|Michael Gambon,Jake Scott,93,5.9,1999,Drama,Action,Comedy,,
28918,0.100043,0,0,David Copperfield,CiarÃÂ¡n McMenamin|Emilia Fox|Maggie Smith|Daniel Radcliffe|Michael Elphick,Simon Curtis,185,7.3,1999,Drama,,,,
64202,0.096582,0,0,Batman Beyond: The Movie,Will Friedle|Kevin Conroy|Michael Ansara|Linda Hamilton|Sherman Howard,Curt Geda|Dan Riba|Yukio Suzuki|Butch Lukic,132,6.4,1999,Animation,Action,Family,,
